rel_path,source_type,scanner,dpi,doc_id
Wikipedia\Canon120-2\300\s2_39.tif,Wikipedia,Canon120-2,300,s2_39
Wikipedia\Canon120-2\300\s2_4.tif,Wikipedia,Canon120-2,300,s2_4
Wikipedia\Canon120-2\300\s2_43.tif,Wikipedia,Canon120-2,300,s2_43
Wikipedia\Canon120-2\300\s2_47.tif,Wikipedia,Canon120-2,300,s2_47
Wikipedia\Canon120-2\300\s2_49.tif,Wikipedia,Canon120-2,300,s2_49
Wikipedia\Canon120-2\300\s2_50.tif,Wikipedia,Canon120-2,300,s2_50
Wikipedia\Canon120-2\300\s2_51.tif,Wikipedia,Canon120-2,300,s2_51
Wikipedia\Canon120-2\300\s2_54.tif,Wikipedia,Canon120-2,300,s2_54
Wikipedia\Canon120-2\300\s2_55.tif,Wikipedia,Canon120-2,300,s2_55
Wikipedia\Canon120-2\300\s2_56.tif,Wikipedia,Canon120-2,300,s2_56
Wikipedia\Canon120-2\300\s2_58.tif,Wikipedia,Canon120-2,300,s2_58
Wikipedia\Canon120-2\300\s2_59.tif,Wikipedia,Canon120-2,300,s2_59
Wikipedia\Canon120-2\300\s2_60.tif,Wikipedia,Canon120-2,300,s2_60
Wikipedia\Canon120-2\300\s2_61.tif,Wikipedia,Canon120-2,300,s2_61
Wikipedia\Canon120-2\300\s2_62.tif,Wikipedia,Canon120-2,300,s2_62
Wikipedia\Canon120-2\300\s2_63.tif,Wikipedia,Canon120-2,300,s2_63
Wikipedia\Canon120-2\300\s2_64.tif,Wikipedia,Canon120-2,300,s2_64
Wikipedia\Canon120-2\300\s2_65.tif,Wikipedia,Canon120-2,300,s2_65
Wikipedia\Canon120-2\300\s2_66.tif,Wikipedia,Canon120-2,300,s2_66
Wikipedia\Canon120-2\300\s2_67.tif,Wikipedia,Canon120-2,300,s2_67
Wikipedia\Canon120-2\300\s2_68.tif,Wikipedia,Canon120-2,300,s2_68
Wikipedia\Canon120-2\300\s2_69.tif,Wikipedia,Canon120-2,300,s2_69
Wikipedia\Canon120-2\300\s2_70.tif,Wikipedia,Canon120-2,300,s2_70
Wikipedia\Canon120-2\300\s2_71.tif,Wikipedia,Canon120-2,300,s2_71
Wikipedia\Canon120-2\300\s2_72.tif,Wikipedia,Canon120-2,300,s2_72
Wikipedia\Canon120-2\300\s2_73.tif,Wikipedia,Canon120-2,300,s2_73
Wikipedia\Canon120-2\300\s2_74.tif,Wikipedia,Canon120-2,300,s2_74
Wikipedia\Canon120-2\300\s2_75.tif,Wikipedia,Canon120-2,300,s2_75
Wikipedia\Canon120-2\300\s2_76.tif,Wikipedia,Canon120-2,300,s2_76
Wikipedia\Canon120-2\300\s2_77.tif,Wikipedia,Canon120-2,300,s2_77
Wikipedia\Canon120-2\300\s2_78.tif,Wikipedia,Canon120-2,300,s2_78
Wikipedia\Canon120-2\300\s2_79.tif,Wikipedia,Canon120-2,300,s2_79
Wikipedia\Canon120-2\300\s2_80.tif,Wikipedia,Canon120-2,300,s2_80
Wikipedia\Canon120-2\300\s2_81.tif,Wikipedia,Canon120-2,300,s2_81
Wikipedia\Canon120-2\300\s2_82.tif,Wikipedia,Canon120-2,300,s2_82
Wikipedia\Canon120-2\300\s2_83.tif,Wikipedia,Canon120-2,300,s2_83
Wikipedia\Canon120-2\300\s2_84.tif,Wikipedia,Canon120-2,300,s2_84
Wikipedia\Canon120-2\300\s2_85.tif,Wikipedia,Canon120-2,300,s2_85
Wikipedia\Canon120-2\300\s2_86.tif,Wikipedia,Canon120-2,300,s2_86
Wikipedia\Canon120-2\300\s2_87.tif,Wikipedia,Canon120-2,300,s2_87
Wikipedia\Canon120-2\300\s2_88.tif,Wikipedia,Canon120-2,300,s2_88
Wikipedia\Canon120-2\300\s2_89.tif,Wikipedia,Canon120-2,300,s2_89
Wikipedia\Canon120-2\300\s2_90.tif,Wikipedia,Canon120-2,300,s2_90
Wikipedia\Canon120-2\300\s2_91.tif,Wikipedia,Canon120-2,300,s2_91
Wikipedia\Canon120-2\300\s2_92.tif,Wikipedia,Canon120-2,300,s2_92
Wikipedia\Canon120-2\300\s2_93.tif,Wikipedia,Canon120-2,300,s2_93
Wikipedia\Canon120-2\300\s2_94.tif,Wikipedia,Canon120-2,300,s2_94
Wikipedia\Canon120-2\300\s2_95.tif,Wikipedia,Canon120-2,300,s2_95
Wikipedia\Canon120-2\300\s2_96.tif,Wikipedia,Canon120-2,300,s2_96
Wikipedia\Canon120-2\300\s2_97.tif,Wikipedia,Canon120-2,300,s2_97
Wikipedia\Canon120-2\300\s2_98.tif,Wikipedia,Canon120-2,300,s2_98
Wikipedia\Canon120-2\300\s2_99.tif,Wikipedia,Canon120-2,300,s2_99
Wikipedia\Canon220\150\s3_100.tif,Wikipedia,Canon220,150,s3_100
Wikipedia\Canon220\150\s3_101.tif,Wikipedia,Canon220,150,s3_101
Wikipedia\Canon220\150\s3_102.tif,Wikipedia,Canon220,150,s3_102
Wikipedia\Canon220\150\s3_103.tif,Wikipedia,Canon220,150,s3_103
Wikipedia\Canon220\150\s3_104.tif,Wikipedia,Canon220,150,s3_104
Wikipedia\Canon220\150\s3_105.tif,Wikipedia,Canon220,150,s3_105
Wikipedia\Canon220\150\s3_106.tif,Wikipedia,Canon220,150,s3_106
Wikipedia\Canon220\150\s3_107.tif,Wikipedia,Canon220,150,s3_107
Wikipedia\Canon220\150\s3_108.tif,Wikipedia,Canon220,150,s3_108
Wikipedia\Canon220\150\s3_11.tif,Wikipedia,Canon220,150,s3_11
Wikipedia\Canon220\150\s3_12.tif,Wikipedia,Canon220,150,s3_12
Wikipedia\Canon220\150\s3_13.tif,Wikipedia,Canon220,150,s3_13
Wikipedia\Canon220\150\s3_21.tif,Wikipedia,Canon220,150,s3_21
Wikipedia\Canon220\150\s3_36.tif,Wikipedia,Canon220,150,s3_36
Wikipedia\Canon220\150\s3_37.tif,Wikipedia,Canon220,150,s3_37
Wikipedia\Canon220\150\s3_39.tif,Wikipedia,Canon220,150,s3_39
Wikipedia\Canon220\150\s3_40.tif,Wikipedia,Canon220,150,s3_40
Wikipedia\Canon220\150\s3_43.tif,Wikipedia,Canon220,150,s3_43
Wikipedia\Canon220\150\s3_44.tif,Wikipedia,Canon220,150,s3_44
Wikipedia\Canon220\150\s3_45.tif,Wikipedia,Canon220,150,s3_45
Wikipedia\Canon220\150\s3_46.tif,Wikipedia,Canon220,150,s3_46
Wikipedia\Canon220\150\s3_47.tif,Wikipedia,Canon220,150,s3_47
Wikipedia\Canon220\150\s3_48.tif,Wikipedia,Canon220,150,s3_48
Wikipedia\Canon220\150\s3_49.tif,Wikipedia,Canon220,150,s3_49
Wikipedia\Canon220\150\s3_50.tif,Wikipedia,Canon220,150,s3_50
Wikipedia\Canon220\150\s3_51.tif,Wikipedia,Canon220,150,s3_51
Wikipedia\Canon220\150\s3_52.tif,Wikipedia,Canon220,150,s3_52
Wikipedia\Canon220\150\s3_53.tif,Wikipedia,Canon220,150,s3_53
Wikipedia\Canon220\150\s3_54.tif,Wikipedia,Canon220,150,s3_54
Wikipedia\Canon220\150\s3_55.tif,Wikipedia,Canon220,150,s3_55
Wikipedia\Canon220\150\s3_56.tif,Wikipedia,Canon220,150,s3_56
Wikipedia\Canon220\150\s3_57.tif,Wikipedia,Canon220,150,s3_57
Wikipedia\Canon220\150\s3_58.tif,Wikipedia,Canon220,150,s3_58
Wikipedia\Canon220\150\s3_59.tif,Wikipedia,Canon220,150,s3_59
Wikipedia\Canon220\150\s3_60.tif,Wikipedia,Canon220,150,s3_60
Wikipedia\Canon220\150\s3_61.tif,Wikipedia,Canon220,150,s3_61
Wikipedia\Canon220\150\s3_62.tif,Wikipedia,Canon220,150,s3_62
Wikipedia\Canon220\150\s3_63.tif,Wikipedia,Canon220,150,s3_63
Wikipedia\Canon220\150\s3_64.tif,Wikipedia,Canon220,150,s3_64
Wikipedia\Canon220\150\s3_65.tif,Wikipedia,Canon220,150,s3_65
Wikipedia\Canon220\150\s3_66.tif,Wikipedia,Canon220,150,s3_66
Wikipedia\Canon220\150\s3_67.tif,Wikipedia,Canon220,150,s3_67
Wikipedia\Canon220\150\s3_68.tif,Wikipedia,Canon220,150,s3_68
Wikipedia\Canon220\150\s3_69.tif,Wikipedia,Canon220,150,s3_69
Wikipedia\Canon220\150\s3_70.tif,Wikipedia,Canon220,150,s3_70
Wikipedia\Canon220\150\s3_71.tif,Wikipedia,Canon220,150,s3_71
Wikipedia\Canon220\150\s3_72.tif,Wikipedia,Canon220,150,s3_72
Wikipedia\Canon220\150\s3_73.tif,Wikipedia,Canon220,150,s3_73
Wikipedia\Canon220\150\s3_74.tif,Wikipedia,Canon220,150,s3_74
Wikipedia\Canon220\150\s3_75.tif,Wikipedia,Canon220,150,s3_75
Wikipedia\Canon220\150\s3_76.tif,Wikipedia,Canon220,150,s3_76
Wikipedia\Canon220\150\s3_77.tif,Wikipedia,Canon220,150,s3_77
Wikipedia\Canon220\150\s3_78.tif,Wikipedia,Canon220,150,s3_78
Wikipedia\Canon220\150\s3_79.tif,Wikipedia,Canon220,150,s3_79
Wikipedia\Canon220\150\s3_80.tif,Wikipedia,Canon220,150,s3_80
Wikipedia\Canon220\150\s3_81.tif,Wikipedia,Canon220,150,s3_81
Wikipedia\Canon220\150\s3_82.tif,Wikipedia,Canon220,150,s3_82
Wikipedia\Canon220\150\s3_83.tif,Wikipedia,Canon220,150,s3_83
Wikipedia\Canon220\150\s3_84.tif,Wikipedia,Canon220,150,s3_84
Wikipedia\Canon220\150\s3_85.tif,Wikipedia,Canon220,150,s3_85
Wikipedia\Canon220\150\s3_86.tif,Wikipedia,Canon220,150,s3_86
Wikipedia\Canon220\150\s3_87.tif,Wikipedia,Canon220,150,s3_87
Wikipedia\Canon220\150\s3_88.tif,Wikipedia,Canon220,150,s3_88
Wikipedia\Canon220\150\s3_89.tif,Wikipedia,Canon220,150,s3_89
Wikipedia\Canon220\150\s3_90.tif,Wikipedia,Canon220,150,s3_90
Wikipedia\Canon220\150\s3_91.tif,Wikipedia,Canon220,150,s3_91
Wikipedia\Canon220\150\s3_92.tif,Wikipedia,Canon220,150,s3_92
Wikipedia\Canon220\150\s3_93.tif,Wikipedia,Canon220,150,s3_93
Wikipedia\Canon220\150\s3_94.tif,Wikipedia,Canon220,150,s3_94
Wikipedia\Canon220\150\s3_95.tif,Wikipedia,Canon220,150,s3_95
Wikipedia\Canon220\150\s3_96.tif,Wikipedia,Canon220,150,s3_96
Wikipedia\Canon220\150\s3_97.tif,Wikipedia,Canon220,150,s3_97
Wikipedia\Canon220\150\s3_98.tif,Wikipedia,Canon220,150,s3_98
Wikipedia\Canon220\150\s3_99.tif,Wikipedia,Canon220,150,s3_99
Wikipedia\Canon220\300\s3_100.tif,Wikipedia,Canon220,300,s3_100
Wikipedia\Canon220\300\s3_101.tif,Wikipedia,Canon220,300,s3_101
Wikipedia\Canon220\300\s3_102.tif,Wikipedia,Canon220,300,s3_102
Wikipedia\Canon220\300\s3_103.tif,Wikipedia,Canon220,300,s3_103
Wikipedia\Canon220\300\s3_104.tif,Wikipedia,Canon220,300,s3_104
Wikipedia\Canon220\300\s3_105.tif,Wikipedia,Canon220,300,s3_105
Wikipedia\Canon220\300\s3_106.tif,Wikipedia,Canon220,300,s3_106
Wikipedia\Canon220\300\s3_107.tif,Wikipedia,Canon220,300,s3_107
Wikipedia\Canon220\300\s3_108.tif,Wikipedia,Canon220,300,s3_108
Wikipedia\Canon220\300\s3_13.tif,Wikipedia,Canon220,300,s3_13
Wikipedia\Canon220\300\s3_21.tif,Wikipedia,Canon220,300,s3_21
Wikipedia\Canon220\300\s3_29.tif,Wikipedia,Canon220,300,s3_29
Wikipedia\Canon220\300\s3_31.tif,Wikipedia,Canon220,300,s3_31
Wikipedia\Canon220\300\s3_34.tif,Wikipedia,Canon220,300,s3_34
Wikipedia\Canon220\300\s3_35.tif,Wikipedia,Canon220,300,s3_35
Wikipedia\Canon220\300\s3_36.tif,Wikipedia,Canon220,300,s3_36
Wikipedia\Canon220\300\s3_38.tif,Wikipedia,Canon220,300,s3_38
Wikipedia\Canon220\300\s3_39.tif,Wikipedia,Canon220,300,s3_39
Wikipedia\Canon220\300\s3_42.tif,Wikipedia,Canon220,300,s3_42
Wikipedia\Canon220\300\s3_46.tif,Wikipedia,Canon220,300,s3_46
Wikipedia\Canon220\300\s3_47.tif,Wikipedia,Canon220,300,s3_47
Wikipedia\Canon220\300\s3_50.tif,Wikipedia,Canon220,300,s3_50
Wikipedia\Canon220\300\s3_51.tif,Wikipedia,Canon220,300,s3_51
Wikipedia\Canon220\300\s3_52.tif,Wikipedia,Canon220,300,s3_52
Wikipedia\Canon220\300\s3_56.tif,Wikipedia,Canon220,300,s3_56
Wikipedia\Canon220\300\s3_58.tif,Wikipedia,Canon220,300,s3_58
Wikipedia\Canon220\300\s3_59.tif,Wikipedia,Canon220,300,s3_59
Wikipedia\Canon220\300\s3_6.tif,Wikipedia,Canon220,300,s3_6
Wikipedia\Canon220\300\s3_60.tif,Wikipedia,Canon220,300,s3_60
Wikipedia\Canon220\300\s3_61.tif,Wikipedia,Canon220,300,s3_61
Wikipedia\Canon220\300\s3_62.tif,Wikipedia,Canon220,300,s3_62
Wikipedia\Canon220\300\s3_63.tif,Wikipedia,Canon220,300,s3_63
Wikipedia\Canon220\300\s3_64.tif,Wikipedia,Canon220,300,s3_64
Wikipedia\Canon220\300\s3_65.tif,Wikipedia,Canon220,300,s3_65
Wikipedia\Canon220\300\s3_66.tif,Wikipedia,Canon220,300,s3_66
Wikipedia\Canon220\300\s3_67.tif,Wikipedia,Canon220,300,s3_67
Wikipedia\Canon220\300\s3_68.tif,Wikipedia,Canon220,300,s3_68
Wikipedia\Canon220\300\s3_69.tif,Wikipedia,Canon220,300,s3_69
Wikipedia\Canon220\300\s3_70.tif,Wikipedia,Canon220,300,s3_70
Wikipedia\Canon220\300\s3_71.tif,Wikipedia,Canon220,300,s3_71
Wikipedia\Canon220\300\s3_72.tif,Wikipedia,Canon220,300,s3_72
Wikipedia\Canon220\300\s3_73.tif,Wikipedia,Canon220,300,s3_73
Wikipedia\Canon220\300\s3_74.tif,Wikipedia,Canon220,300,s3_74
Wikipedia\Canon220\300\s3_75.tif,Wikipedia,Canon220,300,s3_75
Wikipedia\Canon220\300\s3_76.tif,Wikipedia,Canon220,300,s3_76
Wikipedia\Canon220\300\s3_77.tif,Wikipedia,Canon220,300,s3_77
Wikipedia\Canon220\300\s3_78.tif,Wikipedia,Canon220,300,s3_78
Wikipedia\Canon220\300\s3_79.tif,Wikipedia,Canon220,300,s3_79
Wikipedia\Canon220\300\s3_80.tif,Wikipedia,Canon220,300,s3_80
Wikipedia\Canon220\300\s3_81.tif,Wikipedia,Canon220,300,s3_81
Wikipedia\Canon220\300\s3_82.tif,Wikipedia,Canon220,300,s3_82
Wikipedia\Canon220\300\s3_83.tif,Wikipedia,Canon220,300,s3_83
Wikipedia\Canon220\300\s3_84.tif,Wikipedia,Canon220,300,s3_84
Wikipedia\Canon220\300\s3_85.tif,Wikipedia,Canon220,300,s3_85
Wikipedia\Canon220\300\s3_86.tif,Wikipedia,Canon220,300,s3_86
Wikipedia\Canon220\300\s3_87.tif,Wikipedia,Canon220,300,s3_87
Wikipedia\Canon220\300\s3_88.tif,Wikipedia,Canon220,300,s3_88
Wikipedia\Canon220\300\s3_89.tif,Wikipedia,Canon220,300,s3_89
Wikipedia\Canon220\300\s3_90.tif,Wikipedia,Canon220,300,s3_90
Wikipedia\Canon220\300\s3_91.tif,Wikipedia,Canon220,300,s3_91
Wikipedia\Canon220\300\s3_92.tif,Wikipedia,Canon220,300,s3_92
Wikipedia\Canon220\300\s3_93.tif,Wikipedia,Canon220,300,s3_93
Wikipedia\Canon220\300\s3_94.tif,Wikipedia,Canon220,300,s3_94
Wikipedia\Canon220\300\s3_95.tif,Wikipedia,Canon220,300,s3_95
Wikipedia\Canon220\300\s3_96.tif,Wikipedia,Canon220,300,s3_96
Wikipedia\Canon220\300\s3_97.tif,Wikipedia,Canon220,300,s3_97
Wikipedia\Canon220\300\s3_98.tif,Wikipedia,Canon220,300,s3_98
Wikipedia\Canon220\300\s3_99.tif,Wikipedia,Canon220,300,s3_99
Wikipedia\Canon9000-1\150\s4_1.tif,Wikipedia,Canon9000-1,150,s4_1
Wikipedia\Canon9000-1\150\s4_10.tif,Wikipedia,Canon9000-1,150,s4_10
Wikipedia\Canon9000-1\150\s4_100.tif,Wikipedia,Canon9000-1,150,s4_100
Wikipedia\Canon9000-1\150\s4_101.tif,Wikipedia,Canon9000-1,150,s4_101
Wikipedia\Canon9000-1\150\s4_102.tif,Wikipedia,Canon9000-1,150,s4_102
Wikipedia\Canon9000-1\150\s4_103.tif,Wikipedia,Canon9000-1,150,s4_103
Wikipedia\Canon9000-1\150\s4_104.tif,Wikipedia,Canon9000-1,150,s4_104
Wikipedia\Canon9000-1\150\s4_105.tif,Wikipedia,Canon9000-1,150,s4_105
Wikipedia\Canon9000-1\150\s4_106.tif,Wikipedia,Canon9000-1,150,s4_106
Wikipedia\Canon9000-1\150\s4_107.tif,Wikipedia,Canon9000-1,150,s4_107
Wikipedia\Canon9000-1\150\s4_108.tif,Wikipedia,Canon9000-1,150,s4_108
Wikipedia\Canon9000-1\150\s4_11.tif,Wikipedia,Canon9000-1,150,s4_11
Wikipedia\Canon9000-1\150\s4_12.tif,Wikipedia,Canon9000-1,150,s4_12
Wikipedia\Canon9000-1\150\s4_13.tif,Wikipedia,Canon9000-1,150,s4_13
Wikipedia\Canon9000-1\150\s4_14.tif,Wikipedia,Canon9000-1,150,s4_14
Wikipedia\Canon9000-1\150\s4_15.tif,Wikipedia,Canon9000-1,150,s4_15
Wikipedia\Canon9000-1\150\s4_16.tif,Wikipedia,Canon9000-1,150,s4_16
Wikipedia\Canon9000-1\150\s4_17.tif,Wikipedia,Canon9000-1,150,s4_17
Wikipedia\Canon9000-1\150\s4_18.tif,Wikipedia,Canon9000-1,150,s4_18
Wikipedia\Canon9000-1\150\s4_19.tif,Wikipedia,Canon9000-1,150,s4_19
Wikipedia\Canon9000-1\150\s4_2.tif,Wikipedia,Canon9000-1,150,s4_2
Wikipedia\Canon9000-1\150\s4_20.tif,Wikipedia,Canon9000-1,150,s4_20
Wikipedia\Canon9000-1\150\s4_21.tif,Wikipedia,Canon9000-1,150,s4_21
Wikipedia\Canon9000-1\150\s4_22.tif,Wikipedia,Canon9000-1,150,s4_22
Wikipedia\Canon9000-1\150\s4_23.tif,Wikipedia,Canon9000-1,150,s4_23
Wikipedia\Canon9000-1\150\s4_24.tif,Wikipedia,Canon9000-1,150,s4_24
Wikipedia\Canon9000-1\150\s4_25.tif,Wikipedia,Canon9000-1,150,s4_25
Wikipedia\Canon9000-1\150\s4_26.tif,Wikipedia,Canon9000-1,150,s4_26
Wikipedia\Canon9000-1\150\s4_27.tif,Wikipedia,Canon9000-1,150,s4_27
Wikipedia\Canon9000-1\150\s4_28.tif,Wikipedia,Canon9000-1,150,s4_28
Wikipedia\Canon9000-1\150\s4_29.tif,Wikipedia,Canon9000-1,150,s4_29
Wikipedia\Canon9000-1\150\s4_3.tif,Wikipedia,Canon9000-1,150,s4_3
Wikipedia\Canon9000-1\150\s4_30.tif,Wikipedia,Canon9000-1,150,s4_30
Wikipedia\Canon9000-1\150\s4_31.tif,Wikipedia,Canon9000-1,150,s4_31
Wikipedia\Canon9000-1\150\s4_32.tif,Wikipedia,Canon9000-1,150,s4_32
Wikipedia\Canon9000-1\150\s4_33.tif,Wikipedia,Canon9000-1,150,s4_33
Wikipedia\Canon9000-1\150\s4_34.tif,Wikipedia,Canon9000-1,150,s4_34
Wikipedia\Canon9000-1\150\s4_35.tif,Wikipedia,Canon9000-1,150,s4_35
Wikipedia\Canon9000-1\150\s4_36.tif,Wikipedia,Canon9000-1,150,s4_36
Wikipedia\Canon9000-1\150\s4_37.tif,Wikipedia,Canon9000-1,150,s4_37
Wikipedia\Canon9000-1\150\s4_38.tif,Wikipedia,Canon9000-1,150,s4_38
Wikipedia\Canon9000-1\150\s4_39.tif,Wikipedia,Canon9000-1,150,s4_39
Wikipedia\Canon9000-1\150\s4_4.tif,Wikipedia,Canon9000-1,150,s4_4
Wikipedia\Canon9000-1\150\s4_40.tif,Wikipedia,Canon9000-1,150,s4_40
Wikipedia\Canon9000-1\150\s4_41.tif,Wikipedia,Canon9000-1,150,s4_41
Wikipedia\Canon9000-1\150\s4_42.tif,Wikipedia,Canon9000-1,150,s4_42
Wikipedia\Canon9000-1\150\s4_43.tif,Wikipedia,Canon9000-1,150,s4_43
Wikipedia\Canon9000-1\150\s4_44.tif,Wikipedia,Canon9000-1,150,s4_44
Wikipedia\Canon9000-1\150\s4_45.tif,Wikipedia,Canon9000-1,150,s4_45
Wikipedia\Canon9000-1\150\s4_46.tif,Wikipedia,Canon9000-1,150,s4_46
Wikipedia\Canon9000-1\150\s4_47.tif,Wikipedia,Canon9000-1,150,s4_47
Wikipedia\Canon9000-1\150\s4_48.tif,Wikipedia,Canon9000-1,150,s4_48
Wikipedia\Canon9000-1\150\s4_49.tif,Wikipedia,Canon9000-1,150,s4_49
Wikipedia\Canon9000-1\150\s4_5.tif,Wikipedia,Canon9000-1,150,s4_5
Wikipedia\Canon9000-1\150\s4_50.tif,Wikipedia,Canon9000-1,150,s4_50
Wikipedia\Canon9000-1\150\s4_51.tif,Wikipedia,Canon9000-1,150,s4_51
Wikipedia\Canon9000-1\150\s4_52.tif,Wikipedia,Canon9000-1,150,s4_52
Wikipedia\Canon9000-1\150\s4_53.tif,Wikipedia,Canon9000-1,150,s4_53
Wikipedia\Canon9000-1\150\s4_54.tif,Wikipedia,Canon9000-1,150,s4_54
Wikipedia\Canon9000-1\150\s4_55.tif,Wikipedia,Canon9000-1,150,s4_55
Wikipedia\Canon9000-1\150\s4_56.tif,Wikipedia,Canon9000-1,150,s4_56
Wikipedia\Canon9000-1\150\s4_57.tif,Wikipedia,Canon9000-1,150,s4_57
Wikipedia\Canon9000-1\150\s4_58.tif,Wikipedia,Canon9000-1,150,s4_58
Wikipedia\Canon9000-1\150\s4_59.tif,Wikipedia,Canon9000-1,150,s4_59
Wikipedia\Canon9000-1\150\s4_6.tif,Wikipedia,Canon9000-1,150,s4_6
Wikipedia\Canon9000-1\150\s4_60.tif,Wikipedia,Canon9000-1,150,s4_60
Wikipedia\Canon9000-1\150\s4_61.tif,Wikipedia,Canon9000-1,150,s4_61
Wikipedia\Canon9000-1\150\s4_62.tif,Wikipedia,Canon9000-1,150,s4_62
Wikipedia\Canon9000-1\150\s4_63.tif,Wikipedia,Canon9000-1,150,s4_63
Wikipedia\Canon9000-1\150\s4_64.tif,Wikipedia,Canon9000-1,150,s4_64
Wikipedia\Canon9000-1\150\s4_65.tif,Wikipedia,Canon9000-1,150,s4_65
Wikipedia\Canon9000-1\150\s4_66.tif,Wikipedia,Canon9000-1,150,s4_66
Wikipedia\Canon9000-1\150\s4_67.tif,Wikipedia,Canon9000-1,150,s4_67
Wikipedia\Canon9000-1\150\s4_68.tif,Wikipedia,Canon9000-1,150,s4_68
Wikipedia\Canon9000-1\150\s4_69.tif,Wikipedia,Canon9000-1,150,s4_69
Wikipedia\Canon9000-1\150\s4_7.tif,Wikipedia,Canon9000-1,150,s4_7
Wikipedia\Canon9000-1\150\s4_70.tif,Wikipedia,Canon9000-1,150,s4_70
Wikipedia\Canon9000-1\150\s4_71.tif,Wikipedia,Canon9000-1,150,s4_71
Wikipedia\Canon9000-1\150\s4_72.tif,Wikipedia,Canon9000-1,150,s4_72
Wikipedia\Canon9000-1\150\s4_73.tif,Wikipedia,Canon9000-1,150,s4_73
Wikipedia\Canon9000-1\150\s4_74.tif,Wikipedia,Canon9000-1,150,s4_74
Wikipedia\Canon9000-1\150\s4_75.tif,Wikipedia,Canon9000-1,150,s4_75
Wikipedia\Canon9000-1\150\s4_76.tif,Wikipedia,Canon9000-1,150,s4_76
Wikipedia\Canon9000-1\150\s4_77.tif,Wikipedia,Canon9000-1,150,s4_77
Wikipedia\Canon9000-1\150\s4_78.tif,Wikipedia,Canon9000-1,150,s4_78
Wikipedia\Canon9000-1\150\s4_79.tif,Wikipedia,Canon9000-1,150,s4_79
Wikipedia\Canon9000-1\150\s4_8.tif,Wikipedia,Canon9000-1,150,s4_8
Wikipedia\Canon9000-1\150\s4_80.tif,Wikipedia,Canon9000-1,150,s4_80
Wikipedia\Canon9000-1\150\s4_81.tif,Wikipedia,Canon9000-1,150,s4_81
Wikipedia\Canon9000-1\150\s4_82.tif,Wikipedia,Canon9000-1,150,s4_82
Wikipedia\Canon9000-1\150\s4_83.tif,Wikipedia,Canon9000-1,150,s4_83
Wikipedia\Canon9000-1\150\s4_84.tif,Wikipedia,Canon9000-1,150,s4_84
Wikipedia\Canon9000-1\150\s4_85.tif,Wikipedia,Canon9000-1,150,s4_85
Wikipedia\Canon9000-1\150\s4_86.tif,Wikipedia,Canon9000-1,150,s4_86
Wikipedia\Canon9000-1\150\s4_87.tif,Wikipedia,Canon9000-1,150,s4_87
Wikipedia\Canon9000-1\150\s4_88.tif,Wikipedia,Canon9000-1,150,s4_88
Wikipedia\Canon9000-1\150\s4_89.tif,Wikipedia,Canon9000-1,150,s4_89
Wikipedia\Canon9000-1\150\s4_9.tif,Wikipedia,Canon9000-1,150,s4_9
Wikipedia\Canon9000-1\150\s4_90.tif,Wikipedia,Canon9000-1,150,s4_90
Wikipedia\Canon9000-1\150\s4_91.tif,Wikipedia,Canon9000-1,150,s4_91
Wikipedia\Canon9000-1\150\s4_92.tif,Wikipedia,Canon9000-1,150,s4_92
Wikipedia\Canon9000-1\150\s4_93.tif,Wikipedia,Canon9000-1,150,s4_93
Wikipedia\Canon9000-1\150\s4_94.tif,Wikipedia,Canon9000-1,150,s4_94
Wikipedia\Canon9000-1\150\s4_95.tif,Wikipedia,Canon9000-1,150,s4_95
Wikipedia\Canon9000-1\150\s4_96.tif,Wikipedia,Canon9000-1,150,s4_96
Wikipedia\Canon9000-1\150\s4_97.tif,Wikipedia,Canon9000-1,150,s4_97
Wikipedia\Canon9000-1\150\s4_98.tif,Wikipedia,Canon9000-1,150,s4_98
Wikipedia\Canon9000-1\150\s4_99.tif,Wikipedia,Canon9000-1,150,s4_99
Wikipedia\Canon9000-1\300\s4_1.tif,Wikipedia,Canon9000-1,300,s4_1
Wikipedia\Canon9000-1\300\s4_100.tif,Wikipedia,Canon9000-1,300,s4_100
Wikipedia\Canon9000-1\300\s4_101.tif,Wikipedia,Canon9000-1,300,s4_101
Wikipedia\Canon9000-1\300\s4_102.tif,Wikipedia,Canon9000-1,300,s4_102
Wikipedia\Canon9000-1\300\s4_103.tif,Wikipedia,Canon9000-1,300,s4_103
Wikipedia\Canon9000-1\300\s4_104.tif,Wikipedia,Canon9000-1,300,s4_104
Wikipedia\Canon9000-1\300\s4_105.tif,Wikipedia,Canon9000-1,300,s4_105
Wikipedia\Canon9000-1\300\s4_106.tif,Wikipedia,Canon9000-1,300,s4_106
Wikipedia\Canon9000-1\300\s4_107.tif,Wikipedia,Canon9000-1,300,s4_107
Wikipedia\Canon9000-1\300\s4_108.tif,Wikipedia,Canon9000-1,300,s4_108
Wikipedia\Canon9000-1\300\s4_19.tif,Wikipedia,Canon9000-1,300,s4_19
Wikipedia\Canon9000-1\300\s4_2.tif,Wikipedia,Canon9000-1,300,s4_2
Wikipedia\Canon9000-1\300\s4_26.tif,Wikipedia,Canon9000-1,300,s4_26
Wikipedia\Canon9000-1\300\s4_3.tif,Wikipedia,Canon9000-1,300,s4_3
Wikipedia\Canon9000-1\300\s4_32.tif,Wikipedia,Canon9000-1,300,s4_32
